text1,text2,is_same
"care for (one's hand) by cutting and shaping the nails, etc.",1925 film by Frank Tuttle,0
any of numerous small bright-colored birds of Central America and South America having short bills and elaborate courtship behavior,article,0
large genus of epiphytic and lithophytic orchids of tropical and subtropical Americas and West Indies; formerly included in genus Epidendrum,genus of plants,1
an authority or official empowered to abolish or annul or repeal,removal or reversal of a law,1
any of several cacti of the genus Nopalea resembling prickly pears,genus of plants seen throughout India in dry areas,1
any polyhedron having ten plane faces,decahedron,0
a strait connecting the Mediterranean and the Black Sea; separates the European and Asian parts of Turkey; an important shipping route,Ruler of the Bosporan Kingdom,0
a sexual attraction to animals,paraphilia involving a sexual fixation on non-human animal,1
a violent fast dance in French vaudeville (an apache is a member of the French underworld),1923 film,0
the capital and largest city of Uruguay; a cosmopolitan city and one of the busiest ports in South America,Uruguayan association football club,0
dishware made of high quality porcelain,Hong Kong football club,0
common European twining vine with tuberous roots and cordate leaves and red berries,species of plant,1
a militant group of extremist Sunnis who believe themselves the only correct interpreters of the Koran and consider moderate Muslims to be infidels; seek to convert all Muslims and to insure that its own fundamentalist version of Islam will dominate the world,"primary  school in Kigumba I, Uganda",0
partly or entirely open to the sky,ancient temple with no roof,1
"variety of large almond from Malaga, Spain; used in confectionery",candy,1
used for working in gardens or yards,item that is used to maintain gardens,1
a pressing iron that can emit steam,tool or appliance for smoothing cloth using heat and pressure,1
ridge-like ingrowth of the exoskeleton of an arthropod that supports internal organs and provides attachment points for muscles,external skeleton of an organism,1
widely distributed genus of perennial herbs: meadow rue,genus of plants,1
a writer of poems (the term is usually reserved for writers of good poetry),poet who writes haikus,0
shrubby or herbaceous low-growing evergreen perennials,family name,0
(Genesis 11:1-11) a tower built by Noah's descendants (probably in Babylon) who intended it to reach up to heaven; God foiled them by confusing their language so they could no longer understand one another,three paintings by Pieter Bruegel the Elder,0
plants having umbels or corymbs of uniovulate flowers; includes the Umbelliferae (chiefly herbs) and Cornaceae (chiefly trees or shrubs),order of plants,1
small genus of aromatic deciduous trees of east Asia often having thick corky bark,variety of plant,0
an island (part of Campania) in the Bay of Naples in southern Italy; a tourist attraction noted for beautiful scenery,"US 1960s rock and roll record label established in Conroe, TX",0
southeastern United States to northern Mexico and Jamaica,species of plant,1
a shortened form of a word or phrase,shortened form of a word or phrase,1
"(computer science) a bit that is used in an error detection procedure in which a 0 or 1 is added to each group of bits so that it will have either an odd number of 1's or an even number of 1's; e.g., if the parity is odd then any group of bits that arrives with an even number of 1's must contain an error",family of linear error-correcting codes,0
a large wheel fitted with paddles and driven by an engine in order to propel a boat,steamship or riverboat powered by a steam engine that drives paddle wheels,1
meat pie with filling of meat and vegetables,baked pastry filled with meat or vegetables,1
surgical incision into the uterus (as in cesarean section),"incision in the uterus, and is performed during a caesarean section",1
"evergreen herbs of temperate regions: genera Pyrola, Chimaphila, Moneses, Orthilia",Wikimedia category,0
deep-sea fish of tropical Atlantic,species of fish,1
a cake consisting of two layers of sponge cake with a jelly filling in between,Type of cake,1
any of a number of perennial herbs of the genus Pycnanthemum; eastern North America and California,subspecies of plant,0
harshly critical or expressing censure,practice of suppressing speech or other public communication,1
small genus of tropical African perennial bulbous herbs with deciduous twining stems; sometimes placed in family Hyacinthaceae,Wikimedia category,0
a bachelor's degree in architecture,academic degree,1
a genus of fish in the family Caproidae,species of fish,0
with regret (used in polite formulas),album by Superdrag,1
a token resembling a stamp given by a retailer to a buyer; the token is redeemable for articles on a special list,small paper coupons given to customers by merchants in loyalty marketing programs,1
a genus of Labridae,genus of wrasses,1
a short coat that hangs loosely from the shoulders,long overcoat of the 18th century with spreading cape collars,1
genus of groupers or sea bass,genus of fishes,1
an implant that replaces a natural tooth,article,0
a bracket to support a shelf,drawing in the National Gallery of Art (NGA 23895),1
any of various chiefly fall-blooming herbs of the genus Aster with showy daisylike flowers,family name,0
spiny shrubs or small trees sometimes placed in genus Parkinsonia: paloverde,genus of plants,1
a birdcall having two notes,article,1
"a member of a people of southeastern China (especially Hong Kong, Canton, and Taiwan) who migrated from the north in the 12th century",Hakka language in Taiwan,0
grown from cuttings planted directly in the ground,genus of plants,0
(Genesis 11:1-11) a tower built by Noah's descendants (probably in Babylon) who intended it to reach up to heaven; God foiled them by confusing their language so they could no longer understand one another,2000 comic book storyline that ran in the DC Comics monthly series,0
having a violet color,color,1
a decorative pin that is worn in a necktie,1933 film by Leslie S. Hiscott,0
a quality characterized by indirect reference,article,0
a carving created by carving wood,drawing in the National Gallery of Art (NGA 22246),0
small genus of Australian timber trees,species of plant,0
of illegal marriage to a second person while legally married to a first,practice of marrying multiple spouses,0
a (cotton or silk) cloak with full sleeves and sash reaching down to the ankles; worn by men in the Levant,Iraqi radio astronomer,0
disorder in which serous fluid accumulates in a body sac (especially in the scrotum),Human disease,1
a kind of garden snail,species of mollusc,1
a writer of poems (the term is usually reserved for writers of good poetry),Egyptian poet,0
a tumor of the brain consisting of neuroglia,a type of tumor that starts in the brain or spine,1
the Yuman language spoken by the Cocopa,indigenous people of the southwestern United States and northwestern Mexico,0
pliers with a joint adjustable to two positions in order to increase the opening of the jaws,pliers whose pivot point or fulcrum can be moved to increase the size range of their jaws,1
a soft form of cereal for infants,Wikimedia list article,0
resembling the shape of a goblet,specific type of generic goblet drum,1
small asexual reproductive structure in e.g. liverworts and mosses that detaches from the parent and develops into a new individual,English actor,0
genus of woody vines and erect shrubs (type genus of the Celastraceae) that is native chiefly to Asia and Australia: includes bittersweet,species of plant,0
Old World fragrant stoloniferous perennial having small white flowers and narrow leaves used as flavoring and in sachets; widely cultivated as a ground cover; in some classifications placed in genus Asperula,"town in Rich County, Utah, United States",0
widely distributed order of mosses with erect gametophores and sporophytes at the tips of stems,order of plants,1
fruit of an East Indian tree similar to the rambutan but sweeter,species of plant,1
any of various thorny shrubs of the genus Pyracantha bearing small white flowers followed by hard red or orange-red berries,article,0
reflex consisting of head-turning and sucking movements elicited in a normal infant by gently stroking the side of the mouth or cheek,"reflex actions in the central nervous system,exhibited by normal infants, but not neurologically intact adults,in response to particular stimuli;absent due to the development of the frontal lobes as a child transitions normally into child development",1
the ninth month of the civil year; the third month of the ecclesiastical year in the Jewish calendar (in May and June),month of the Hebrew calendar,1
small cigar or cigarette wrapped in tobacco instead of paper,article,0
a solid acid formed by reactions of orthophosphoric acid,chemical compound,1
the freedom of teachers and students to express their ideas in school without religious or political or institutional restrictions,article,0
segregation that is imposed by law,"Latin expression, roughly meaning 'by law'",1
a family consisting of the nuclear family and their blood relatives,episode of Law & Order (S3 E11),0
a bar for mixing drinks that has a sink with running water,Small bar used for mixing alcoholic beverages,1
large genus of unarmed trees and shrubs of Old World tropics,article,1
an African grass economically important as a cereal grass (yielding white flour of good quality) as well as for forage and hay,species of plant,1
membranous structure that functions as the circulatory system in mammalian embryos until the heart becomes functional,scientific journal article,0
(astronomy) the point in an orbit closest to the body being orbited,extreme point in an object's orbit,0
a sibling who is male,male sibling,1
small grey seed of a poppy flower; used whole or ground in baked items,article,0
the ocean waters from the low tide mark to a depth of about 100 fathoms,part of the ocean,1
a violent rainstorm near the time of an equinox,painting by John Steuart Curry,1
large fast-growing Chinese monoecious tree having flat bright-green deciduous leaves and small globular cones; commonly cultivated in United States as an ornamental; known as a fossil before being discovered in China,genus of plants,0
a farmer who works land owned by someone else,"Mylne, James (1738/9–1788), poet and tenant farmer",0
a long hooded cloak woven of wool in one piece; worn by Arabs and Moors,print in the National Gallery of Art (NGA 4773),0
any of several plants of the genus Thlaspi,article,0
low spreading tree of Indonesia yielding an orange to brown gum resin (gamboge) used as a pigment when powdered,species of plant,1
lacking cordiality; unfriendly,"single by Wretch 32, Kardinal Offishall, Professor Green, Eric Turner",1
genus that in some classifications overlaps the genus Elymus,genus of plants,1
breed of medium-sized spaniels originating in America having chocolate or liver-colored curly coat,dog breed,1
a field on which the buildings of a university are situated,"campus of Monash University, Australia",0
a writer of poems (the term is usually reserved for writers of good poetry),Russian poet,0
(chemistry) a process in which one substance permeates another; a fluid permeates or is dissolved by a liquid or solid,article,0
"pull out from an agreement, contract, statement, etc.",Wikinews article,1
genus of Old World (mainly African) perennial herbs; sometimes placed in family Asphodelaceae,genus of plants,1
creeping mat-forming evergreen shrub of high mountain regions of northern hemisphere grown for its rose-pink flowers,species of plant,1
a small flat case for holding cigarettes; can be carried in a purse or a pocket,decorative container for cigarettes,1
the basic unit of money in Singapore,currency,1
the constellation that includes the southern celestial pole,ship built in 2015,0
small yew having attractive foliage and partially weeping branches cultivated as an ornamental; mountains of southern Chile,species of plant,1
a gilled fungus with a long stalk and a yellow slimy cap from which fragments of the broken veil hang; gills are initially white but become dark brown as spores are released,species of fungus,1
edible long-stalked mushroom with white flesh and gills and spores; found in open woodlands in autumn,species of fungus,1
a family of protoctist in the order Coccidia,genus of Conoidasida,0
any of a group of heavenly spirits under the god Anu,Akkadian King,0
a stool that has one or two steps that fold under the seat,piece of furniture used to elevate the feet,1
the Yuman language spoken by the Cocopa,"Native American reservation in Arizona, United States",0
type genus of the Mugilidae: mullets,genus of fishes,1
a syntactic string of words that forms a part of some larger syntactic unit,"part of Athens, Greece",0
ride the crest of a wave without a surfboard,"process in which a person is passed overhead from person to person (often during a concert), transferring the person from one part of the venue to another",1
a primitive method of determining a person's guilt or innocence by subjecting the accused person to dangerous or painful tests believed to be under divine control; escape was usually taken as a sign of innocence,short story by Robert A. Heinlein,0
an Italian dessert consisting of layers of sponge cake soaked with coffee and brandy or liqueur layered with mascarpone cheese and topped with grated chocolate,TV series,0
semi-tuberous begonia having peltate leaves and rose-pink flowers; Yemen,species of plant,1
any political orientation favoring aggressive policies,"someone favoring war in a debate over whether to go to war, or whether to continue or escalate an existing war",1
type genus of the family Aplysiidae,mythological figure,0
the Romance language spoken in Italy,Romance language,1
a commissioned officer (especially one in the Royal Air Force) equivalent in rank to a colonel in the army,Canadian World War II pilot,0
a tape recorder that records and reproduces dictation,sound recording device most commonly used to record speech for later playback or to be typed into print,1
freshly molted crab with new shell still tender and flexible,culinary term for molted crabs,1
"a desert of northern Arabia occupying western Iraq, southern Syria, eastern Jordan, and northern Saudi Arabia",desert,1
climb up by means of a ladder,journal,0
a paint used to protect against the accumulation of barnacles etc. on underwater surfaces,"accumulation of microorganisms, plants, algae, or animals on wetted surfaces",1
a specific pattern of swelling in the central retina,Human disease,1
a long narrow box for growing plants on a windowsill,"Planter or box container for flowers, plants",1
soft-finned fishes comprising the freshwater whitefishes; formerly included in the family Salmonidae,article,0
antitoxin given for short-term immunization against tetanus in cases of possible exposure to the tetanus bacillus,"A serious infectious disorder that follows wound contamination by the Gram-positive bacterium Clostridium tetani. The bacteria produce a neurotoxin called tetanospasmin, which causes muscle spasm in the jaw and other anatomic sites.",1
a port city in southwestern Norway; center for shipbuilding industry,"museum in Stavanger, Norway",0
electrical device inserted in a power line to protect equipment from sudden fluctuations in current,metal rod or metallic object to protect from lightning,0
orchid with spikes of many fragrant white flowers on erect leafy stems; of wet or boggy ground through most of the West and northern North America,species of plant,1
sprouted alfalfa seeds,"species of plant, alfalfa",1
used in some classification systems; often included in the order Polemoniales,order of plants,1
the most expensive accommodations on a ship or train or plane,military rank,0
the first month of the Islamic calendar,Iranian footballer,0
a fly (fisherman's lure) that skims the surface of the water,"New York,C. Scribner's Sons,1912. | Cornell University Library View Book",0
a homogeneous solid that can exist over a range of component chemicals; a constituent of alloys that is formed when atoms of an element are incorporated into the crystals of a metal,"mineral subgroup: homologous series, solid solution series, rootname series",1
small genus of North American herbs: wood mints,genus of plants,1
someone who claims to receive messages from the dead in the form of raps on a table,religious movement based on the belief that one can communicate with the spirits of the dead,1
separate (experiences) from the emotions relating to them,natural language with no demonstrable genealogical relationship with other languages,1
dishware made of high quality porcelain,organization,0
the property of being central,degree of connectedness within a graph,1
a borough of New York City,"art museum in New York, New York",0
timber tree of central and southeastern United States having hairy branchlets and a swollen trunk base,species of plant,1
a general kind of something,genus of Trichoptera,0
"woolly-stemmed biennial arborescent shrub of tropical Africa and southern Asia having silvery-white prickly branches, clusters of blue or white flowers, and bright red berries resembling holly berries",species of plant,1
the capital and largest city of Equatorial Guinea on the island of Bioko in the Gulf of Guinea,King of Bubi,0
a serious chronic and progressive inflammation of the ileum producing frequent bouts of diarrhea with abdominal pain and nausea and fever and weight loss,type of inflammatory bowel disease,1
fragrant California annual herb having lanceolate leaves and clusters of rose-purple flowers,species of plant,1
(Norse mythology) giant who lives in the roots of Yggdrasil and guards the well of wisdom,male given name,0
a hospital for recuperation or for the treatment of chronic diseases,private hospital in Hong Kong,0
egg-shaped terra cotta wind instrument with a mouthpiece and finger holes,2013 single by Dimitri Vegas & Like Mike,0
spend money frugally; spend as little as possible,personality trait,1
of Canada and northeastern United States,species of mammal,1
a reader capable of reading and interpreting illegible or obscure text,software toolset to decipher and manage biological sequences,1
any of numerous geraniums of the genus Geranium,variety of plant,0
fire delivered on a target that is not itself used as the point of aim for the weapons,firing of a projectile without direct line of sight between gun and target,1
hickory of southern United States and Mexico having hard nutmeg-shaped nuts,species of plant,1
a palm of the genus Raffia,genus of plants,1
small slender-winged moths whose larvae are agricultural pests,family of insects,1
snowdrop; narcissus; daffodil; in some classification systems considered a subfamily of the Liliaceae,family of plants,1
a colorless crystalline compound found in unripe fruit (such as apples or tomatoes or cherries) and used mainly to make polyester resins,article,0
a saltwater lake in southeastern California,genus of plants,0
one part in thirty-two equal parts,"To abolish the Seanad, the upper house of the Oireachtas",0
a laminate made of thin layers of wood,article,0
dummy in the form of an artist's jointed model of the human body,doll or statue used to show clothing in a store,1
search (someone) for weapons or drugs by having the person remove their clothes,1997 film,0
a relatively narrow strip of land (with water on both sides) connecting two larger land areas,article,0
evergreen shrub of southern European highlands having downy foliage and a succession of yellow flowers throughout the summer followed by curious snail-shaped pods,species of plant,1
a screen in a church; separates the nave from the choir or chancel,"rood screen located in Haute-Vienne, in France",0
an optical device for projecting images of celestial bodies and other astronomical phenomena onto the inner surface of a hemispherical dome,song by Ikimono-gakari,0
highly flammable nitrocellulose used in making collodion and plastics and lacquers,mixture,1
a range of the southern Carpathian Mountains extending across central Romania,mountain range,1
grant rights to; grant a patent for,band,0
cold-water fish caught in Lake Superior and northward,American Western television series,0
a member of a seafaring group of North American Indians who lived on the Pacific coast of British Columbia and southwestern Alaska,American actor,0
a wildflower of the genus Corallorhiza growing from a hard mass of rhizomes associated with a fungus that aids in absorbing nutrients from the forest floor,"lake in Ontario, Canada",0
someone who makes or repairs locks,"island in Queensland, Australia",0
a thin flexible tube inserted into the body to permit introduction or withdrawal of fluids or to keep the passageway open,article,0
sunflower of eastern North America having narrow leaves and found in bogs,species of plant,1
toward the northwest,river that flows northwestward through the southern Appalachian Mountains,1
the dialect of Spanish spoken in Mexico,form of the Spanish language used in New Mexico,0
the capital and largest city of Mozambique,street in Maputo,0
a conservative and intolerant form of Islam that is practiced in Saudi Arabia,Islamic theologian and historian,0
erect smooth grass of sandy places in eastern North America,variety of plant,0
any of various aquatic plants of the genus Wolffia; throughout warmer regions of the world,species of plant,1
of or relating to or in the manner of George Frederick Handel,"German, later British Baroque composer",1
a clearly written style of longhand with large round curves,type of handwriting,0
an X ray of a vein injected with a radiopaque contrast medium,x-ray of the veins,1
a narcotic (alkaloid) extracted from coca leaves; used as a surface anesthetic or taken for pleasure; can become powerfully addictive,chemical compound,0
green peas with edible pods that are very crisp and not flat,Group of plants,1
(baseball) a list of batters in the order in which they will bat,American rock band,0
an analyst who studies the financial statements and financial history of applicants for credit in order to evaluate their creditworthiness,person who performs financial analysis,1
covered all over with uniformly distributed flagella,part of a cell of some organisms,1
hair growing in the pubic area,"American politician, former Governor of Florida",0
one of a number of families into which Polypodiaceae has been subdivided in some classification systems,family of plants,1
the branch of optics that deals with the use of coherent light from a laser in order to make a hologram that can then be used to create a three-dimensional image,"photographic technique to record a light field that can be used to display a fully three-dimensional image of the subject, rather than merely an image formed by a lens",1
"(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side; the distance of this intersection above the center of gravity is an indication of the stability of the ship",measurement of the initial static stability of a floating body,1
genus of edible fungi: morel,species of fungus,0
any of various thorny shrubs of the genus Pyracantha bearing small white flowers followed by hard red or orange-red berries,"species of plant, native to Taiwan",0
the Italian dialect spoken in Sardinia; sometimes considered a separate language with many loan words from Spanish,army from 1861 to 1946,0
a passerine bird of the suborder Tyranni,family of birds found in the Americas,1
measuring instrument for measuring the relative humidity of the atmosphere,instrument used for measuring the moisture content in the atmosphere,1
(baseball) a list of batters in the order in which they will bat,order,0
geranium of western North America having pinkish-purple flowers in open clusters,painting by Mary Vaux Walcott,0
a photomechanical printing process that uses a glass plate with a gelatin surface that carries the image to be reproduced; can be used with one or more colors,"Toronto :Bell & Cockburn,[19--?] | Canadiana.org (archive.org) View Book",0
a government building where customs are collected and where ships are cleared to enter or leave the country,"historic government building in Portland, Oregon, USA",0
plant that is a source of strophanthin,species of plant,1
a reddish coloring material found in some algae,pigment found in some green algae,1
a borough of New York City,"cemetery in the Bronx, New York City",0
squash plants bearing hard-shelled fruit shaped somewhat like a turban with a rounded central portion protruding from the end opposite the stem,particular growth form,1
a large retail store organized into departments offering a variety of merchandise; commonly part of a retail chain,"department store founder, born 1836",0
a leaven of dough in which fermentation is active; used by pioneers for making bread,bread product made by a long fermentation of dough,1
stout perennial grass of western North America,species of plant,1
the act of taking possession of or power over something,"parish in Louisiana, United States",0
Chinese pink with deeply toothed rose-lilac flowers with a purplish eye; usually raised as an annual,Varieties of the color pink,1
a genus of Caltha,genus of plants,1
genus comprising some small antelopes of eastern and northeastern Africa,species of antelope found in eastern and southern Africa,0
small handsome roundheaded deciduous tree having showy white flowers in terminal clusters and heavy hardwood yielding yellow dye,species of plant,1
genus of New Zealand mat-forming herbs or subshrubs: vegetable sheep,genus of plants,1
flesh of cold-water lobsters having large tender claws; caught from Maine to the Carolinas,"Washington :Govt. Print. Off.,1895. | Smithsonian Libraries View Book",0
type genus of Phytolaccaceae: pokeweed,species of plant,0
in some classifications placed in genus Haldea; small reddish-grey snake of eastern North America,species of reptile,1
ground beef mixed with raw egg and e.g. onions and capers and anchovies; eaten raw,Wikimedia template,0
surgical removal of a kidney,surgical removal of a kidney,1
an officer in command of a military unit,chief commanding position within the SS service of a Nazi concentration camp,0
the basic unit of money in Singapore,company,0
small genus of tuberous Australian perennial herbs,species of crustacean,0
plant of western North America and northeastern Asia having prostrate stems with dense racemes of pale violet to lilac flowers,species of plant,1
small pearl-grey gull of northern regions; nests on cliffs and has a rudimentary hind toe,species of bird,1
evergreen liana widely cultivated for its variegated foliage,deity,0
enlargement of the right ventricle of the heart due to disease of the lungs or of the pulmonary blood vessels,article,0
insurance paid to the elderly,action programs of government intended to promote the welfare of the population through assistance measures,1
become a nun,live album,1
the gradual departure from an intended course due to external influences (as a ship or plane),"battle in the Anglo-Zulu War, specifically the defence of the mission station of Rorke's Drift",0
at the first glimpse or impression,season of television series,1
fine-grained rock consisting of compacted clay particles,class of fine grained siliciclastic sedimentary rocks,0
plant having clumps of nearly leafless pale yellowish to greenish stems bearing similarly colored flowers with white lower lips; northern New Mexico north through South Dakota and Washington to Alaska,species of plant,1
cause to adopt an opinion or course of action,print in the National Gallery of Art (NGA 31076),1
an edible agaric with large silky white caps and thick stalks,species of fungus,1
a borough of New York City,neighborhood of The Bronx in New York City,0
a genus of deciduous shrubs or trees; fruit is a berry; grow in New Zealand and Fiji and Solomon Islands,genus of plants,1
marine food and game fish with dark longitudinal stripes; migrates upriver to spawn; sometimes placed in the genus Morone,fish of the Sebastidae family,0
iron or earthenware cooking pot; used for stews,"mountain in Idaho, United States of America",0
Australian and Tasmanian lizards,family of reptiles,1
someone who broadcasts the news,American newscaster,0
a dispenser of a liquid cosmetic (such as a deodorant) having a revolving ball as an applicator,2002 single by Mis-Teeq,0
summon (a vouchee) into court to warrant or defend a title,request for comments publication,1
any of various plants of the genus Stapelia having succulent leafless toothed stems resembling cacti and large foul-smelling (often star-shaped) flowers,genus of plants,1
a cereal that is served hot,"food commonly eaten as a breakfast cereal dish, made by boiling ground, crushed or chopped starchy plants, typically grain, in water or milk",1
a river in eastern Brazil flowing into the Atlantic Ocean,human settlement in Brazil,0
deposit anew,a series in the National Archives and Records Administration's holdings,1
a digit representing the sum of the digits in an instance of digital data; used to check whether errors have occurred in transmission or storage,small-size datum computed from an arbitrary block of digital data for the purpose of detecting errors,1
a narrow republic surrounded by Senegal in West Africa,Wikimedia category,0
man's hiplength coat with a straight back; the jacket of a suit,drawing in the National Gallery of Art (NGA 13883),1
punish by a fine imposed arbitrarily by the discretion of the court,criminal sanction,1
the surrender of an accused or convicted person by one state or country to another (usually under the provisions of a statute or treaty),Wikimedia category,0
make an analogy,inference or argument from one particular to another particular,1
the capital of Cameroon,association football club,0
web-footed Australian stilt with reddish-brown pectoral markings,species of bird,1
a summary of the subject or plot of a literary work or play or movie,1081st strip of the webcomic xkcd,0
a matrix with the same number of rows and columns,square matrix that is its own inverse,0
a fence of steel wires woven into a diamond pattern,type of woven metal fencing,1
a portable drill with a plate that is pressed against the chest to force the drill point into the work,tool for boring holes,1
yellow-green fern of rocky areas of northern hemisphere,species of plant,1
a genus of Ephippidae,genus of fishes,1
a headscarf worn by observant Muslim women that hangs down to just above the waist,veil worn by Muslim women,1
small genus of trees of Indonesia and Malaysia,species of plant,0
having only pectoral fins enlarged,family of marine fishes,1
twining plant of Asia Minor having cream-colored to purple flowers and long thick roots yielding a cathartic resin,Wikimedia category,0
mosses similar to those of genus Bryum but larger,genus of plants,1
tall widely distributed fringed gentian of eastern North America having violet-blue or white fringed flowers,species of plant,1
a narrow republic surrounded by Senegal in West Africa,administrative subdivision of the Gambia,0
a building having a circular plan and a dome,"village in Olt County, Romania",0
type genus of the Lobotidae,species of worm,0
European aromatic herb with hairy leaves and numerous white flowers in axillary cymes; leaves yield a bitter extract use medicinally and as flavoring,species of plant,1
small genus of trees and shrubs containing strongly toxic cardiac glycosides; Arabia to Africa,variety of plant,0
(botany) outer tissue of bark; a protective layer of dead cells,city in Ireland,0
white furry-bodied European moth with a yellow tail tuft,"[New Haven] :Connecticut Agricultural Experiment Station,1914. | University of Connecticut Libraries (archive.org) View Book",0
relating or near the pubis,hair in the frontal genital area of adolescent and adult humans,1
any of numerous and diverse orchids of the genus Odontoglossum having racemes of few to many showy usually large flowers in many colors,species of plant,0
a parallelogram with four right angles,directory structure which forms part of an ADRG data package,0
an extinct arthropod that was abundant in Paleozoic times; had an exoskeleton divided into three parts,family of arthropods (fossil),0
a beech native to Japan having soft light yellowish-brown wood,species of plant,1
in some classifications restricted to the gurnards and subdivided into the subfamilies Triglinae (true sea robins) and Peristediinae (armored sea robins),family of fishes,1
a morbid fear of dogs,phobia,1
much-branched hirsute weed native to northeastern North America,species of plant,1
Old World genus of the family Cruciferae,Aethionema capitatum,0
journalism that presents a story primarily through the use of pictures,particular form of journalism that creates images in order to tell a news story,1
hair growing in the pubic area,removal of pubic hair that would be exposed if a bikini is worn,0
abnormal narrowing of the larynx,Human disease,1
South African monkey with black face and hands,genus of mammals,0
the feeling of discouragement in the face of someone's superior fame or wealth or status etc.,basic emotion induced by a perceived threat,0
the capital and chief port of Paraguay,capital of Paraguay,1
shrubby oak of southeastern United States usually forming dense thickets,small shrubby oak,1
of western Europe: Scandinavia to northern Spain and Portugal,species of plant,1
a dicotyledonous genus of the family Labiatae,genus of plants,1
a solution containing bleaching agents; used for laundry,chemical compound,1
a genus of Suidae,species of mammal,0
appear for the first time in public,first official game appearance with a Major League Baseball team,0
"a dilleniid dicot family of the order Rhoeadales that includes: genera Capparis, Cleome, Crateva, and Polanisia",family of plants,1
a mountain pass of great strategic and commercial value in the Hindu Kush on the border between northern Pakistan and western Afghanistan; a route by which invaders entered India,mountain pass connecting Afghanistan and Pakistan,1
someone who marries one person while already legally married to another,1916 film,0
a strait connecting the Mediterranean and the Black Sea; separates the European and Asian parts of Turkey; an important shipping route,strait,0
lacking facets,"unfaceted 72 g polished red spinel (not actually a ruby), said to be owned by Timur, later set in a necklace for Queen Victoria in 1853",1
a loudspeaker,company,1
medium-sized tree of dry woodlands in the southern and eastern United States bearing yellow or orange very astringent fruit that is edible when fully ripe,human settlement in United States of America,0
the largest city in Texas; located in southeastern Texas near the Gulf of Mexico; site of the National Aeronautics and Space Administration,American soccer team,0
a contractor who buys old ships and breaks them up for scrap,novel by Paolo Bacigalupi,0
(Greek mythology) one of three sisters who were the givers of beauty and charm; a favorite subject for sculptors,Nigerian Badminton player,0
Old World genus of the family Cruciferae,species of plant,0
central nervous system stimulant (trade name Ritalin) used in the treatment of narcolepsy in adults and attention deficit disorder in children,article,0
genus of small caespitose orchids of tropical America,article,1
the capital of Eritrea,building in Eritrea,0
a descriptive name for a place or thing,given name,0
a marriage performed by a government official rather than by a clergyman,"marriage performed, recorded, and recognized by a government official",1
of someone who has no marriage partner,animal,1
a very high boot; used especially for fishing,waterproof boots reaching to the hips,1
alcoholic drink from fermented cider; `cider' and `cyder' are European (especially British) usages for the fermented beverage,fermented alcoholic beverage from apple juice,1
larva of fungus gnat that feed on cereals and other grains; they march in large companies in regular order when the food is exhausted,species of insect,1
any creeping semiaquatic feather palm of the genus Nipa found in mangrove swamps and tidal estuaries; its sap is used for a liquor; leaves are used for thatch; fruit has edible seeds,species of palm native to the coastlines and estuarine habitats of the Indian and Pacific Oceans,1
American purple gallinule,species of bird,1
the act of intersecting (as joining by causing your path to intersect your target's path),concept in mathematics,0
overlaps the genus Andropogon,genus of plants,1
a movement promoting union between religions (especially between Christian churches),efforts by Christians of different church traditions to develop closer relationships and better understandings,1
genus of chiefly tropical vines often placed in genera Dipogon or Lablab or Macrotyloma,genus of plants,1
the largest city in Texas; located in southeastern Texas near the Gulf of Mexico; site of the National Aeronautics and Space Administration,"county in Minnesota, United States",0
large widely distributed genus of perennial herbs or shrubs or subshrubs; native to Mediterranean region to western Asia,species of plant,0
a retail dealer in tobacco and tobacco-related articles,German tobacconist,0
of or relating to or being a communications network in which the bandwidth can be divided and shared by multiple simultaneous signals (as for voice or data or video),wide bandwidth data transmission with an ability to simultaneously transport multiple signals and traffic types,1
a common flatfish of the Pacific coast of North America,article,0
a thick soup made from beef or mutton with vegetables and pearl barley,Scottish soup,1
people who have not confessed,acknowledgment of one's sins,1
an armchair with an adjustable back,type of reclining chair,1
a hare's-foot fern of the genus Davallia,species of Equisetopsida,1
a law that is believed to come directly from God,"divine entity, supreme being and principal object of faith",0
small New Zealand tree having red pulpy one-seeded fruit,species of plant,1
climbing shrub with adhesive aerial roots having opposite leaves and small white flowers in terminal cymes; Himalayas to Taiwan and Japan,species of plant,1
variety of European beech with pendulous limbs,species of plant,0
a sandal with a sole made of rope or rubber and a cloth upper part,casual shoe with a rope sole,1
a narrow republic surrounded by Senegal in West Africa,capital of The Gambia,0
a weight added to the scale to reach a required weight,article,1
a federation of North American industrial unions that merged with the American Federation of Labor in 1955,Theatrical production (Teatro di Torino di Riccardo Gualino),0
erect smooth grass of sandy places in eastern North America,species of plant,1
the anniversary of the day on which you were married (or the celebration of it),anniversary of the date on which a wedding took place,1
cover with a canopy,architectural element,0
someone who stands in a place where one might otherwise sit (as a spectator who uses standing room in a theater or a passenger on a crowded bus or train),"large self-standing display promoting a movie, product or event",1
weighing relatively little compared with another item or object of similar use,competition classification in the sport of rowing,0
a cell that converts solar energy into electrical energy,article,0
order of chiefly aquatic fungi,Wikimedia template,0
in some classifications coextensive with family Laminariaceae: marine brown algae of cold or polar seas,article,0
a studio where broadcasts originate,installation in which video productions take place,1
small stocky Mexican fish; popular aquarium fish,article in Otto's encyclopedia,0
